generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W017620C357873,"The road in front of Hanuman Mandir, Vaishali Colony, Garh Road, Meerut is damaged from a long time and after repeatedly registering complaints, still it has not been repaired. It is very dangerous for us to drive on that broken road especially during monsoon. Kindly fix it.",1,0,9,1762,15,67,29,"10/6/18 22:36","The road in front of Hanuman Mandir, Vaishali Colony, Garh Road,...","Vaishali Colony, Panchsheel Colony, Meerut, Uttar Pradesh, India"
W017610C357889,"After organise program by Hindustan News paper in Surajkund park 
they left so many west matirial. on 10-6-18.kindly do the need full action..",3,4,9,1761,6,155,29,"11/6/18 6:28","After organise program by Hindustan News paper in Surajkund park...","Suraj Kund Rd, Gandhi Nagar, Meerut, Uttar Pradesh 250003, India"
W017550C357979,"Picture taken at 11/06/2018 09:50:58 - Riding Without A Helmet at Meerut, Uttar Pradesh, India. REG.No[UP15CP8129]",1,0,9,1755,21,192,34,"11/6/18 9:54","Picture taken at 11/06/2018 09:50:58 - Riding Without A Helmet at...","Meerut, Uttar Pradesh, India"
W017480C357980,"Picture taken at 11/06/2018 09:50:30 - Riding Without A Helmet at Gautam St, B Block, Shastri Nagar, Meerut, Uttar Pradesh 250004, India. REG.No[UP15BM5983]",1,0,9,1748,21,192,34,"11/6/18 9:55","Picture taken at 11/06/2018 09:50:30 - Riding Without A Helmet at...","Gautam St, B Block, Shastri Nagar, Meerut, Uttar Pradesh 250004, India"
W017740C358066,"We got so many street dogs and they are always creating problems for local people and looks like all are very sick that is totally not safe for the health of localities.
please transfer all the dogs to any far wild area.
Thanks and best regards",1,2,9,1774,19,77,29,"11/6/18 12:30","We got so many street dogs and they are always creating problems...","208, Hapur Rd, Rajendra Nagar, Meerut, Uttar Pradesh 250002, India"
W017580C358112,"वार्ड 10 स्थित नूर नगर लिसाड़ी रोड पर नालियां चोक हो चुकी है जिससे नालियों का पानी नहीं निकल पा रहा और वह रोड पर भर रहा है सफाई की कोई सुविधा स्थानीय पार्षद द्वारा नहीं कराई जा रही है जिससे लोगों का घरों से निकलना दुश्वार हो रहा है और क्षेत्र के लोग काफी परेशान हैं",1,4,9,1758,15,66,29,"11/6/18 15:16","वार्ड 10 स्थित नूर नगर लिसाड़ी रोड पर नालियां चोक हो चुकी है जिसस...","Main Lisary Road, Noor Nagar, Lisari, Meerut, Uttar Pradesh, India"
W017610C358199,"Suraj kund Street lights not working",3,4,9,1761,470,165,29,"11/6/18 18:51","Suraj kund Street lights not working","Suraj Kund Road, Suraj Kund, Gandhi Nagar, Meerut, Uttar Pradesh, India"
W017620C358514,"Street lite nahi jal rahi ha hanuman mandir ka samne a- 8 vaishali colony ghar road meerut 
pls jald sa jald sahi karane ki kripaya kare.... dhanyavad",3,0,9,1762,470,62,29,"12/6/18 13:43","Street lite nahi jal rahi ha hanuman mandir ka samne a- 8 vaishal...","A-64/1, आनंदपुरी, मेरठ, उत्तर प्रदेश 250003, भारत"
W017620C358519,"Street light not working vaishali colony ghar road meerut",3,1,9,1762,470,62,29,"12/6/18 13:49","Street light not working vaishali colony ghar road meerut","Hemkund Electricals, Vaishali Colony, Panchsheel Colony, Meerut, Uttar Pradesh, India"
W017480C358598,"A continuous drain is throwing water drain water on road, which is a breeding place for mosquitoes. overflow breaks the road.",1,2,9,1748,2,27,30,"12/6/18 17:59","A continuous drain is throwing water drain water on road, which i...","C-17/5, Sector-5, Jagriti Vihar, Jagrati Vihar, Meerut, Uttar Pradesh 250004, India"
W017260C358706,"Garbage below the overbridge at sardhana road",3,2,9,1726,6,155,29,"12/6/18 22:40","Garbage below the overbridge at sardhana road","Sardhana Bypass Road, Kanker Khera, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017600C358715,"मेरे घर के सामने की स्ट्रीट लाइट खराब ही गयी है।
कृपया उसको सही कर दे।
धन्यवाद",3,0,9,1760,470,62,29,"13-06-2018 00:40","मेरे घर के सामने की स्ट्रीट लाइट खराब ही गयी है।
कृपया उसको सही क...","Lb-36, पल्लवपुरम फेस 2, मोदीपुरम, मेरठ, उत्तर प्रदेश 250110, भारत"
W017360C358717,"K ब्लॉक , लोहिया नगर , हापुड़ रीड मेरठ , में स्ट्रीट लाइटें नही लगी हुई हैं जिससे कालोनी वालो को बहुत परेशानी होती हे ,",3,0,9,1736,470,62,29,"13-06-2018 04:18","K ब्लॉक , लोहिया नगर , हापुड़ रीड मेरठ , में स्ट्रीट लाइटें नही लग...","उत्तर प्रदेश 250002, भारत"
W017260C358885,"वार्ड 23 सुभाष पुरी ,एक हैंडपम्प बादाम मंडी सरकारी लैट्रिन के पास बहुत दिनों से ख़राब हे जबकि इनदिनों पानी की बहुत ही ज्यादा जरूरत है जिस कारण जनता काफी परेशान है अतः इस हैंडपंप को सही कराने की किरप्या करे",3,0,9,1726,23,182,29,"13-06-2018 12:20","वार्ड 23 सुभाष पुरी ,एक हैंडपम्प बादाम मंडी सरकारी लैट्रिन के पास...",Location
W017260C358886,"वार्ड 23 सुभाष पुरी ,एक हैंडपम्प बादाम मंडी सरकारी लैट्रिन के पास बहुत दिनों से ख़राब हे जबकि इनदिनों पानी की बहुत ही ज्यादा जरूरत है जिस कारण जनता काफी परेशान है अतः इस हैंडपंप को सही कराने की किरप्या करे",3,0,9,1726,23,182,29,"13-06-2018 12:22","वार्ड 23 सुभाष पुरी ,एक हैंडपम्प बादाम मंडी सरकारी लैट्रिन के पास...","174, गोविंदपुरी, कंकर खेरा, नन्द पुरी, मेरठ, उत्तर प्रदेश 250001, भारत"
W017470C359023,"The voltage supplied now a days is varying tremendously due to which the domestic equipmnts like simple fan which consume hardly 60 watts is running with  one tenth of its specified speed which is very much insufficient  during such scorching heat, it is therefore
 requested to look into this and instruct your subordinates  accordingly and ensure proper supply,thanks  rpgarg Retd director C W C.",3,0,9,1747,4,33,35,"13-06-2018 18:24","The voltage supplied now a days is varying tremendously due to wh...","189/1, Gali Number 5, Vijay Nagar, Meerut, Uttar Pradesh 250003, India"
W017630C359073,"The street light on pole adjacent to  C-101, vaishali colony is not functioning. Please let it be repaired.
..
my contact no is. 9412536883",3,1,9,1763,470,62,29,"13-06-2018 19:54","The street light on pole adjacent to  C-101, vaishali colony is n...","C-17/1, New Nehru Nagar, Vaishali Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India"
W017680C359211,"Pyarelal hospital Ke Samne Wali Mohalle Mein Safai ke sambandh mein Zara suniye evade Nirman ho raha hai na liya gandi padi hai Khuda Nahi udta",3,0,9,1768,9,42,29,"14-06-2018 09:22","Pyarelal hospital Ke Samne Wali Mohalle Mein Safai ke sambandh me...","Apsara Cinema Rd, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017400C359232,"This is the area of Kaseru Buxar Amhera road near tempo stand mawana road. There is no dustbin in the area and even there is no vehicle around to this area for carrying the garbage. My residence is in  front of this from which I am getting more problems especially when there is storm.
Please look for this matter and try to solve the issue",3,1,9,1740,6,155,29,"14-06-2018 10:52","This is the area of Kaseru Buxar Amhera road near tempo stand maw...","Kaseru Baksar, Ganga Nagar, Meerut, Uttar Pradesh, India"
W017680C359288,"Sir PL Sharma Hospital case gate ke samne Dhobi Wali Gali main bolo na main vyakti ka evade Nirman chal raha hai jo ki Raste Mein Badal Raha Hai kripya Mein Na Kare aur sangralay",1,0,9,1768,15,61,29,"14-06-2018 12:05","Sir PL Sharma Hospital case gate ke samne Dhobi Wali Gali main bo...","Apsara Cinema Rd, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017470C359289,"Sewer overflowing problem",3,1,9,1747,9,42,29,"14-06-2018 12:15","Sewer overflowing problem","Nandan Garden 2, Mohanpuri, Meerut, Uttar Pradesh, India"
W017750C359300,"Rain Basera ke paas bahut sar kachar pad  Hua Hai is samasya ka  Samadhan kiya jaye Tiranga Gate",3,1,9,1775,6,155,29,"14-06-2018 12:52","Rain Basera ke paas bahut sar kachar pad  Hua Hai is samasya ka...","Chandi Residence, 740, 1, Hapur Rd, Kidwai Nagar, Umar Nagar, Meerut, Uttar Pradesh 250002, India"
W017350C359301,"No street light",3,2,9,1735,470,165,29,"14-06-2018 12:54","No street light","Circuit House Rd, Sharma Nagar, Meerut, Uttar Pradesh 250003, India"
W017110C359353,"सद्भावना पार्क समिति, C-ब्लाक सरस्वती लोक, मेरठ के सदस्यों सर्वश्री राजकुमार गुप्ता, ललित मोहन अग्रवाल, डॉ सचिन भोला, सुनील बंसल, चंचल वर्मा, प्रदीप सेठ, विशाल राय तथा निक्की रूहेला ने पार्षद पति श्री अरविन्द सिंघल जी के मार्गदर्शन में सद्भावना पार्क के चारों ओर की जर्जर सड़कों के पुनर्निमाण हेतु मेरठ के सांसद श्री राजेंद्र अग्रवाल जी को दिनांक 10-06-2018 को ज्ञापन दिया ।",1,0,9,1711,15,67,29,"14-06-2018 15:13","सद्भावना पार्क समिति, C-ब्लाक सरस्वती लोक, मेरठ के सदस्यों सर्वश्...","Saraswati Lok, Meerut, Uttar Pradesh, India"
W017420C359423,"Dustbin 4 nos has installed at Gandhi Park Town hall Meerut by Nager Nigam Meerut before more than 6 months & these are filled up by carrbage since Feb ,2018. These dustbins has not vaccatd upto today.No body is hearing . What is the advantage of these dustbins? Only for making Bills.",2,1,9,1742,6,155,29,"14-06-2018 18:04","Dustbin 4 nos has installed at Gandhi Park Town hall Meerut by Na...","330, Sharda Road, Brahmpuri, Meerut, Uttar Pradesh 250002, India"
W017350C359457,"Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lagey Hai please safai abhiyan m dhyan rakhna",3,0,9,1735,9,42,29,"14-06-2018 19:22","Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lage...","Sharma Nagar, Meerut, Uttar Pradesh, India"
W017350C359462,"Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lagey Hai please safai abhiyan m dhyan rakhna",3,0,9,1735,9,42,29,"14-06-2018 19:26","Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lage...","Sharma Nagar, Meerut, Uttar Pradesh, India"
W017350C359467,"Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lagey Hai please safai abhiyan m dhyan rakhna",3,1,9,1735,9,42,29,"14-06-2018 19:28","Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lage...","D-102, Saket, Meerut, Uttar Pradesh 250003, India"
W017350C359469,"Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lagey Hai please safai abhiyan m dhyan rakhna",3,1,9,1735,9,42,29,"14-06-2018 19:31","Sharma Nagar SE sirkit house Tak gandki k dher gober ka dher lage...","Sharma Nagar, Meerut, Uttar Pradesh, India"
W017940C359559,"Waste picker does not come to collecte garbage",3,0,9,1794,6,155,29,"15-06-2018 07:03","Waste picker does not come to collecte garbage","Subhash Nagar, Meerut, Uttar Pradesh, India"
W017550C359701,"Begum pul se kachhari road par kude ke dher hai aana jana bhi bhut muskil se hota hai",3,0,9,1755,6,155,29,"15-06-2018 12:37","Begum pul se kachhari road par kude ke dher hai aana jana bhi bhu...","Pl Sharma Rd, Begambagh, Meerut, Uttar Pradesh 250002, India"
W017590C359716,"Bankar Nagar main road kalabhairavam kachra Pada Hua Hai Iss samasiya se Samadhan kiya jaye",3,0,9,1759,9,42,29,"15-06-2018 13:25","Bankar Nagar main road kalabhairavam kachra Pada Hua Hai Iss sama...","474, Gali Number 1, Shyam Nagar, Meerut, Uttar Pradesh 250002, India"
W017750C359721,"Door to door Garbage Van is not coming in State Bank Colony opp Nauchandi Tiranga Gate.
It just comes once in a week.
Initiative is great but implementation is very poor..!!",3,1,9,1775,6,155,29,"15-06-2018 13:40","Door to door Garbage Van is not coming in State Bank Colony opp N...","Tiranga Jhanda Gate, Nauchandi, Meerut, Uttar Pradesh, India"
W017550C359815,",nager negam ma aplekasan boot bar kar DE par koi Bhi nahi sunta ha bahar auokth ko Bhi kamland ki mayar suvash ADEKARE Sab ko kampland kar DI",1,0,9,1755,9,42,29,"15-06-2018 19:12",",nager negam ma aplekasan boot bar kar DE par koi Bhi nahi sunta...","Meerut, Uttar Pradesh, India"
W017520C360009,"It's been 7 hours since there is no electricity and water supply at railway road,Meerut. kindly look into this",1,1,9,1752,4,33,35,"16-06-2018 11:52","It's been 7 hours since there is no electricity and water supply...","City Railway Station Rd, Dharmashala, Meerut, Uttar Pradesh 250002, India"
W017480C360374,"Gandagi kuda bahut h",3,1,9,1748,6,155,29,"17-06-2018 08:38","Gandagi kuda bahut h","439/5, गढ़ रोड, सेक्टर 4, जाग्रति विहार, मेरठ, उत्तर प्रदेश 250004, भारत"
W017290C360421,"Sir sector 2 street light is not working near sumit nursing home. please resolve the issue as earliest",3,1,9,1729,470,62,29,"17-06-2018 10:54","Sir sector 2 street light is not working near sumit nursing home....","Sector 2, Shastri Nagar, Meerut, Uttar Pradesh, India"
W017550C360423,"Sir please clear the nala before the mansoon near sector 2 shastri nagar meerut",3,0,9,1755,9,42,29,"17-06-2018 10:57","Sir please clear the nala before the mansoon near sector 2 shastr...","Meerut, Uttar Pradesh, India"
W017550C361103,"Respected Sir,

The dog is died in the road. please take the action immediately above this complaint.

Thanking You 

Regards 
Deepak Sharma 
Mo. No. 9319259003, 9997812400
Add. H. No. 236/4, Shastri Nagar Meerut",1,0,9,1755,19,77,29,"18-06-2018 17:18","Respected Sir,

The dog is died in the road. please take the acti...","Meerut, Uttar Pradesh, India"
W017250C361136,"There is no way for water to pass from drainage",1,0,9,1725,2,27,30,"18-06-2018 18:43","There is no way for water to pass from drainage","Rohta Road, Saraswati Vihar Phase 2, Nai Basti, Fazalpur, Meerut, Uttar Pradesh, India"
W017940C361162,"So much garbage near kat ka pull",3,0,9,1794,6,155,29,"18-06-2018 19:37","So much garbage near kat ka pull","45, W End Rd, Sadar Bazaar, Meerut, Uttar Pradesh 250001, India"
W017500C361405,"Picture taken at 19/06/2018 11:13:38 - Riding Without A Helmet at Eves Chauraha, Jattiwara, Meerut, Uttar Pradesh. REG.No[UP15H9745]",1,0,9,1750,21,192,34,"19-06-2018 11:17","Picture taken at 19/06/2018 11:13:38 - Riding Without A Helmet at...","Eves Chauraha, Jattiwara, Meerut, Uttar Pradesh"
W017750C361444,"शिकायत विषय सफाई कर्मचारी के संबंध में मौला माधवनगर वार्ड नंबर 67 कैलाशपुरी कूड़ा कूड़ा उठाने वाली गाड़ी मोहल्ले में आती है और दूर खड़ी हो जाती है और 300 400 मीटर पर खड़ी हो जाती है दोपहर में मोहल्ले में घर पर लेडीस रहती हैं और सफाई कर्मचारी बदतमीज से बोलते हैं",3,0,9,1775,6,155,29,"19-06-2018 11:54","शिकायत विषय सफाई कर्मचारी के संबंध में मौला माधवनगर वार्ड नंबर 67...","208, हापुड़ मार्ग, Rajendra Nagar, मेरठ, उत्तर प्रदेश 250002, भारत"
W017680C361545,"Khar nagr meerut",3,0,9,1768,6,155,29,"19-06-2018 15:38","Khar nagr meerut","Hadi Apartments, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017450C361607,"Near metro plaza eid gaah sea city station vaale Raste pea Etna zyda paani ND kudaa hAi... koi bhi nhi dkhta ese ....
please respond on this....",1,1,9,1745,11,47,32,"19-06-2018 19:02","Near metro plaza eid gaah sea city station vaale Raste pea Etna z...","Jain Gali, Anand Puri, Devpuri, Meerut, Uttar Pradesh 250002, India"
W017290C361629,"Street light not working  at A block shastri nagar meerut",3,1,9,1729,470,62,29,"19-06-2018 20:18","Street light not working  at A block shastri nagar meerut","A-31/1-B, Sector 3, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017470C361690,"सर में पहले भी 1 शिकायत कर चुका हूं नेहरू रोड पर 
ना तो कोई लाइट जलती है जबकि रोड पर सरकारी लाइट लगी है नेहरू रोड पर मंदिर के सामने गली नंबर 2 में तो रात को बिल्कुल अंधेरा रहता है जब पहले shekayt करि थी तो आप के यहां से फ़ोन आया था कि अभी दूसरा टेंडर नही खुला है 1 मंथ बाद लाइट सही होजाएगी लेखिन अभी तक कुछ नही हुआ है और मुझे आगे भी कोई उम्मीद नही लगती है क्रप्या कर आप ही मुझे बता दीजिए कि आगे  कॉम्पलेण्ड कहा केरु मेरा नंबर है 9219882829",1,0,9,1747,4,33,35,"19-06-2018 22:51","सर में पहले भी 1 शिकायत कर चुका हूं नेहरू रोड पर 
ना तो कोई लाइट...","57/2, नेहरू रोड, Mohanpuri, Meerut, Uttar Pradesh, India"
W017940C361779,"Picture taken at 20/06/2018 09:40:52 - Using mobilephone at Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India. REG.No[UP15AW 5540]",1,0,9,1794,21,198,34,"20-06-2018 09:41","Picture taken at 20/06/2018 09:40:52 - Using mobilephone at Meeru...","Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India"
W017470C361834,"Sir, mera aap sei nevadan hai ki mere locality( nehru road meerut near mohanpuri) mei there is heap of garbage lying on the road causing foul smell all around the locality and causing many health problems. So this is my humble request to u to do the needful act on this issue. I m shubhankar gupta residence of this locality. My phone no .is 9997413807",3,0,9,1747,6,155,29,"20-06-2018 11:16","Sir, mera aap sei nevadan hai ki mere locality( nehru road meerut...","Nehru Road, Mohanpuri, Meerut, Uttar Pradesh, India"
W017550C361949,"Sir aap se request ha ki hamare colony  ashok nagar university road opp Sir chotu ram college. me last 30 year se single Street light be nai ha. many complaint this issue but still no action. so plz do something in this matter",3,0,9,1755,470,165,29,"20-06-2018 16:51","Sir aap se request ha ki hamare colony  ashok nagar university ro...","Meerut, Uttar Pradesh, India"
W017470C362213,"Sir through my complain i want to draw your attention that in my locatiy ( nehru road meerut near mohanpuri the street lights are not working properly since 6 months . Please reslove this issue as soon as possible i m deepak gupta of residence of this locatily my phone no. 8791584184",3,0,9,1747,470,62,29,"21-06-2018 12:17","Sir through my complain i want to draw your attention that in my...","Nehru Road, Mohanpuri, Meerut, Uttar Pradesh, India"
W017940C362254,"My previous complain is done yet",3,0,9,1794,6,155,29,"21-06-2018 14:53","My previous complain is done yet","Subhash Nagar, Meerut, Uttar Pradesh, India"
W017420C362293,"No body has turned up to clean carriage dustbin since last 5 months",2,0,9,1742,6,155,29,"21-06-2018 16:33","No body has turned up to clean carriage dustbin since last 5 mont...","330, Sharda Road, Brahmpuri, Meerut, Uttar Pradesh 250002, India"
W017550C362703,"Pura road kachre se band hone ko hai ise uthwa dijiye please bhut halat khraab ho gai hai ab to...",3,0,9,1755,6,155,29,"22-06-2018 14:07","Pura road kachre se band hone ko hai ise uthwa dijiye please bhut...","47 M1, Jawahar Quarters, Jawahar Nagar, Meerut, Uttar Pradesh 250001, India"
W017550C362959,"Market k aage kits pra rehta h",1,0,9,1755,2,27,30,"23-06-2018 11:24","Market k aage kits pra rehta h","Meerut, Uttar Pradesh, India"
W017680C363274,"Garbage not been picked regularly.this garbage is lying here in front of our premises from last one week.we are filing complaints after every 10 days.. please resolve our problem on permanent basis so that we don't have to file complaints again and again
.CHEAP MEDICAL STORE
KHAIR NAGAR BAZAAR
Meerut",3,0,9,1768,6,155,29,"24-06-2018 13:07","Garbage not been picked regularly.this garbage is lying here in f...","Hadi Apartments, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017680C363275,"Garbage not been picked regularly.this garbage is lying here in front of our premises from last one week.we are filing complaints after every 10 days.. please resolve our problem on permanent basis so that we don't have to file complaints again and again
.CHEAP MEDICAL STORE
KHAIR NAGAR BAZAAR
Meerut",3,0,9,1768,6,155,29,"24-06-2018 13:07","Garbage not been picked regularly.this garbage is lying here in f...","Hadi Apartments, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017560C363315,"यदि कोई व्यक्ति या संस्था भंडारा करता है और उसके बाद सफाई नही करता तो उसका चालान काटना चाहिए भंडारे  करने  के बाद जो गंदगी होती है वो सड़को पर इधर उधर फैली रहती है। नईसड़क के सामने पानी पिलाने के बाद का दृश्य",1,2,9,1756,2,27,30,"24-06-2018 17:09","यदि कोई व्यक्ति या संस्था भंडारा करता है और उसके बाद सफाई नही करत...","A-36, Garh Rd, Surya Palace Colony, Meerut, Uttar Pradesh 250003, India"
W017250C363498,"There is no drainage system at rohta road  as rain season going to come n so much water will store at the road",3,0,9,1725,9,42,29,"25-06-2018 09:27","There is no drainage system at rohta road  as rain season going t...","Rohta Road, Nai Basti, Fazalpur, Meerut, Uttar Pradesh, India"
W017350C363546,"Subject : Repairing of Road and Street Lights.

Respected Sir,

I wish to draw your attention towards the poor maintenance of roads and lights in our locality.

The roads in our locality have not been repaired for a long time. There are pits and ditches on the roads everywhere. The condition of the road becomes all the worst during the rainy season. They cause road accident. At night people sometimes stumble down. Moreover, these pits provide breeding ground for the mosquitoes. Thus there is an outbreak of mosquitoes in the locality leading to the spread of malaria.

Besides, most of the street lights in our locality are out of order. Only a few street lights are functioning. It is darkness in the locality. It has caused a spurt in the incidence of crime in the area. 

I, therefore, request you to kindly take necessary action to mend the ways so that people of the area have good roads and street lights. Hope for early action.

Thanking you 
Your Faithfully 
Ashish kumar verma
593/6 Subhash Nagar Lane no.8 , Meerut 
Contact : 9897905820",1,1,9,1735,15,67,29,"25-06-2018 10:22","Repairing of Road and Street Lights","Mohan Puri Rd, Police Lines, Meerut, Uttar Pradesh 250003, India"
W017440C363614,"Sir, since rainy season is nearby still no cleaning of faucet has taken place, actual problem is workers came on site for cleaning but local people didn't help them out for cleaning they all given bribe to workers for not cleaning faucet in front 
of there house or shop as the case may be. one important thing is worker  who were actually cleaning didn't cleaned and put the engine of machine on for regulations purpose and monitoring by officers",3,0,9,1744,15,56,29,"25-06-2018 11:47","Sir, since rainy season is nearby still no cleaning of faucet has...","D-127, Kanker Khera, Nangla Tashi, Meerut, Uttar Pradesh 250001, India"
W017410C363717,"The roads r not properly made and pot holes are filled by by sand , no construction of new roads has taken place . It becomes very difficult to drive in the rainy season all the holes in the road r filled with rainy water which leads to accidents .",1,0,9,1741,15,67,29,"25-06-2018 15:38","The roads r not properly made and pot holes are filled by by sand...","B-56, Rohta Rd, Nand Vihar, Meerut, Uttar Pradesh 250001, India"
W017860C364188,"Aaseyana calone char pae Vala pul gale no1 taj  pales ka samna gale no 1 hamare samaseya yaha hamare gale ka tar 6fit necha horahah unku Tek Kar do Akbar 9528329629 ward no 82",1,1,9,1786,9,42,29,"26-06-2018 18:13","Aaseyana calone char pae Vala pul gale no1 taj  pales ka samna ga...","Purani Tehsil Rd, Shyam Nagar, Meerut, Uttar Pradesh 250002, India"
W017300C364206,"Road to Balwant enclave from Roorkee road in very bad shape. Kindly arrange to repair",1,0,9,1730,15,67,29,"26-06-2018 18:41","Road to Balwant enclave from Roorkee road in very bad shape. Kind...","Indraprasth Estate Colony, Konark Colony, Daurli, Meerut, Uttar Pradesh, India"
W017940C364686,"Picture taken at 28/06/2018 09:07:29 - Triple riding at c-38, Mawana Rd, Radha Garden, Ganga Nagar, Meerut, Uttar Pradesh 250001, India. REG.No[UP15CN8828]",1,0,9,1794,21,197,34,"28-06-2018 09:08","Picture taken at 28/06/2018 09:07:29 - Triple riding at c-38, Maw...","C-38, Mawana Rd, Radha Garden, Ganga Nagar, Meerut, Uttar Pradesh 250001, India"
W017940C364688,"Picture taken at 28/06/2018 09:09:06 - Riding Without A Helmet at Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India. REG.No[UP15BH3886]",1,0,9,1794,21,192,34,"28-06-2018 09:09","Picture taken at 28/06/2018 09:09:06 - Riding Without A Helmet at...","Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India"
W017750C364791,"Picture taken at 28/06/2018 11:05:45 - No Parking at Nauchandi Road, Nauchandi, Meerut, Uttar Pradesh 250002, India. REG.No[UK 07 K 1956  नगर निगम के द्वारा डोर टू डोर कचरा प्रबंधन के लिए कचरा वाहन अत है वार्ड 67 में मागर राजेन्द्र नगर 2 नं. गली में इस गाड़ी खड़ी होने के कारण से बहुत ज्यादा समस्य हो रहीं है]",1,0,9,1775,21,188,34,"28-06-2018 11:14","Picture taken at 28/06/2018 11:05:45 - No Parking at Nauchandi Ro...","Nauchandi Road, Nauchandi, Meerut, Uttar Pradesh 250002, India"
W017740C364797,"Picture taken at 28/06/2018 11:25:57 - No Parking at 208, Hapur Rd, Rajendra Nagar, Meerut, Uttar Pradesh 250002, India. REG.No[UP 15 AZ 4971 नगर निगम की डोर टू डोर कचरा प्रबंधन के लिए वार्ड 67 माधव नगर  में  यह गड़ी रोड पर खड़ी रहती है इस कारन से कचरा वाहन आने जाने को बहुत ज्यादा समस्य होती है]",1,0,9,1774,21,188,34,"28-06-2018 11:32","Picture taken at 28/06/2018 11:25:57 - No Parking at 208, Hapur R...","208, Hapur Rd, Rajendra Nagar, Meerut, Uttar Pradesh 250002, India"
W017550C364905,"Picture taken at 28/06/2018 15:59:30 - Autorickshaws Meter Issues at Meerut, Uttar Pradesh, India. REG.No[PLATE]",9,0,9,1755,21,82,34,"28-06-2018 15:59","Picture taken at 28/06/2018 15:59:30 - Autorickshaws Meter Issues...","Meerut, Uttar Pradesh, India"
W017550C364930,"Picture taken at 22/06/2018 16:33:12 - Autorickshaws Meter Issues at Meerut, Uttar Pradesh, India. REG.No[TH OF MY HEAD TO HEAD]",2,0,9,1755,21,82,34,"28-06-2018 16:33","Picture taken at 22/06/2018 16:33:12 - Autorickshaws Meter Issues...","Meerut, Uttar Pradesh, India"
W017480C364976,"A blocak market parking a lot garbage",3,0,9,1748,6,155,29,"28-06-2018 17:58","A blocak market parking a lot garbage","101, Pvs मार्ग, सेक्टर 3, शास्त्री नगर, मेरठ, उत्तर प्रदेश 250001, भारत"
W017470C365065,"Sir this is my humble request to you to clean up my area garbage , as soon as possible as it is creating many problems , people are getting ill , and the people who are residents near is causing faul smell around the area  , please it is my humble request to you to get it clean as soon as possible
I am  ujjwal rastogi of residents of nehru road my no.is 7017809404",3,0,9,1747,6,155,29,"28-06-2018 20:05","Sir this is my humble request to you to clean up my area garbage...","Nehru Road, Mohanpuri, Meerut, Uttar Pradesh, India"
W017660C365121,"Main Line of T/W  Broken Indra Park, L-Block Shastri Nagar Meerut",3,0,9,1766,23,182,29,"29-06-2018 05:52","Main Line of T/W  Broken Indra Park, L-Block Shastri Nagar Meerut","L Block Shastri Nagar Park-3, Shergarhi, Shastri Nagar, Meerut, Uttar Pradesh, India"
W017660C365122,"Main Line of T/W  Broken Indra Park, L-Block Shastri Nagar Meerut",3,0,9,1766,23,182,29,"29-06-2018 05:52","Main Line of T/W  Broken Indra Park, L-Block Shastri Nagar Meerut","L Block Shastri Nagar Park-3, Shergarhi, Shastri Nagar, Meerut, Uttar Pradesh, India"
W017520C365277,"Safai vaivastha ward number 3",3,0,9,1752,6,155,29,"29-06-2018 11:52","Safai vaivastha ward number 3","414, Delhi Rd, Kabari Bazaar, Meerut, Uttar Pradesh 250002, India"
W017750C365556,"53 दुर्गा नगर गली न1 में पानी की पाइप लानी लिकीज है",3,0,9,1775,23,182,29,"30-06-2018 09:27","53 दुर्गा नगर गली न1 में पानी की पाइप लानी लिकीज है","104, Central Market Rd, Nauchandi, Meerut, Uttar Pradesh 250003, India"
W017450C365590,"Hamare Yaha ki road kharab h or garbage road p padha rehta h or koi garbage uthane nhi ata 
mrs beena garg Yaha ki parshad ko bhi bataya h or kafi bar unko bola bhi bt abhi tak koi action nhi liya gaya h",3,0,9,1745,6,155,29,"30-06-2018 10:49","Hamare Yaha ki road kharab h or garbage road p padha rehta h or k...","Jain Gali, Anand Puri, Devpuri, Meerut, Uttar Pradesh 250002, India"
